Datetime,PJME_MW,source_count,was_missing,was_duplicate,PJME_MW_clean,was_imputed
2002-01-08 13:00:00,35158.0,1,False,False,35158.0,False
2002-01-08 14:00:00,34591.0,1,False,False,34591.0,False
2002-01-08 15:00:00,34078.0,1,False,False,34078.0,False
2002-01-08 16:00:00,34006.0,1,False,False,34006.0,False
2002-01-08 17:00:00,35270.0,1,False,False,35270.0,False
2002-01-08 18:00:00,38779.0,1,False,False,38779.0,False
2002-01-08 19:00:00,39450.0,1,False,False,39450.0,False
2002-01-08 20:00:00,38898.0,1,False,False,38898.0,False
2002-01-08 21:00:00,38178.0,1,False,False,38178.0,False
2002-01-08 22:00:00,36282.0,1,False,False,36282.0,False
2002-01-08 23:00:00,33530.0,1,False,False,33530.0,False
2002-01-09 00:00:00,30943.0,1,False,False,30943.0,False
2002-01-09 01:00:00,29082.0,1,False,False,29082.0,False
2002-01-09 02:00:00,28154.0,1,False,False,28154.0,False
2002-01-09 03:00:00,27829.0,1,False,False,27829.0,False
2002-01-09 04:00:00,27759.0,1,False,False,27759.0,False
2002-01-09 05:00:00,28308.0,1,False,False,28308.0,False
2002-01-09 06:00:00,30169.0,1,False,False,30169.0,False
2002-01-09 07:00:00,34261.0,1,False,False,34261.0,False
2002-01-09 08:00:00,36714.0,1,False,False,36714.0,False
2002-01-09 09:00:00,36494.0,1,False,False,36494.0,False
2002-01-09 10:00:00,36417.0,1,False,False,36417.0,False
2002-01-09 11:00:00,36529.0,1,False,False,36529.0,False
2002-01-09 12:00:00,36181.0,1,False,False,36181.0,False
2002-01-09 13:00:00,35698.0,1,False,False,35698.0,False
2002-01-09 14:00:00,35342.0,1,False,False,35342.0,False
2002-01-09 15:00:00,34750.0,1,False,False,34750.0,False
2002-01-09 16:00:00,34709.0,1,False,False,34709.0,False
2002-01-09 17:00:00,35477.0,1,False,False,35477.0,False
2002-01-09 18:00:00,37984.0,1,False,False,37984.0,False
2002-01-09 19:00:00,38111.0,1,False,False,38111.0,False
2002-01-09 20:00:00,37316.0,1,False,False,37316.0,False
2002-01-09 21:00:00,36319.0,1,False,False,36319.0,False
2002-01-09 22:00:00,34456.0,1,False,False,34456.0,False
2002-01-09 23:00:00,31626.0,1,False,False,31626.0,False
2002-01-10 00:00:00,29096.0,1,False,False,29096.0,False
2002-01-10 01:00:00,27144.0,1,False,False,27144.0,False
2002-01-10 02:00:00,26163.0,1,False,False,26163.0,False
2002-01-10 03:00:00,25752.0,1,False,False,25752.0,False
2002-01-10 04:00:00,25629.0,1,False,False,25629.0,False
2002-01-10 05:00:00,26257.0,1,False,False,26257.0,False
2002-01-10 06:00:00,28350.0,1,False,False,28350.0,False
2002-01-10 07:00:00,32472.0,1,False,False,32472.0,False
2002-01-10 08:00:00,34791.0,1,False,False,34791.0,False
2002-01-10 09:00:00,34403.0,1,False,False,34403.0,False
2002-01-10 10:00:00,33905.0,1,False,False,33905.0,False
2002-01-10 11:00:00,33416.0,1,False,False,33416.0,False
2002-01-10 12:00:00,32986.0,1,False,False,32986.0,False
2002-01-10 13:00:00,32499.0,1,False,False,32499.0,False
2002-01-10 14:00:00,32380.0,1,False,False,32380.0,False
2002-01-10 15:00:00,31904.0,1,False,False,31904.0,False
2002-01-10 16:00:00,31866.0,1,False,False,31866.0,False
2002-01-10 17:00:00,32910.0,1,False,False,32910.0,False
2002-01-10 18:00:00,35702.0,1,False,False,35702.0,False
2002-01-10 19:00:00,35895.0,1,False,False,35895.0,False
2002-01-10 20:00:00,35194.0,1,False,False,35194.0,False
2002-01-10 21:00:00,34259.0,1,False,False,34259.0,False
2002-01-10 22:00:00,32431.0,1,False,False,32431.0,False
2002-01-10 23:00:00,29913.0,1,False,False,29913.0,False
2002-01-11 00:00:00,27252.0,1,False,False,27252.0,False
2002-01-11 01:00:00,25364.0,1,False,False,25364.0,False
2002-01-11 02:00:00,24433.0,1,False,False,24433.0,False
2002-01-11 03:00:00,23966.0,1,False,False,23966.0,False
2002-01-11 04:00:00,23928.0,1,False,False,23928.0,False
2002-01-11 05:00:00,24559.0,1,False,False,24559.0,False
2002-01-11 06:00:00,26612.0,1,False,False,26612.0,False
2002-01-11 07:00:00,30639.0,1,False,False,30639.0,False
2002-01-11 08:00:00,33601.0,1,False,False,33601.0,False
2002-01-11 09:00:00,33849.0,1,False,False,33849.0,False
2002-01-11 10:00:00,34012.0,1,False,False,34012.0,False
2002-01-11 11:00:00,34179.0,1,False,False,34179.0,False
2002-01-11 12:00:00,33877.0,1,False,False,33877.0,False
2002-01-11 13:00:00,33177.0,1,False,False,33177.0,False
2002-01-11 14:00:00,32816.0,1,False,False,32816.0,False
2002-01-11 15:00:00,32450.0,1,False,False,32450.0,False
2002-01-11 16:00:00,32264.0,1,False,False,32264.0,False
2002-01-11 17:00:00,33284.0,1,False,False,33284.0,False
2002-01-11 18:00:00,35631.0,1,False,False,35631.0,False
2002-01-11 19:00:00,35672.0,1,False,False,35672.0,False
2002-01-11 20:00:00,34829.0,1,False,False,34829.0,False
2002-01-11 21:00:00,33588.0,1,False,False,33588.0,False
2002-01-11 22:00:00,32373.0,1,False,False,32373.0,False
2002-01-11 23:00:00,30386.0,1,False,False,30386.0,False
2002-01-12 00:00:00,28222.0,1,False,False,28222.0,False
2002-01-12 01:00:00,26248.0,1,False,False,26248.0,False
2002-01-12 02:00:00,25198.0,1,False,False,25198.0,False
2002-01-12 03:00:00,24791.0,1,False,False,24791.0,False
2002-01-12 04:00:00,24665.0,1,False,False,24665.0,False
2002-01-12 05:00:00,24887.0,1,False,False,24887.0,False
2002-01-12 06:00:00,25701.0,1,False,False,25701.0,False
2002-01-12 07:00:00,27096.0,1,False,False,27096.0,False
2002-01-12 08:00:00,28437.0,1,False,False,28437.0,False
2002-01-12 09:00:00,29891.0,1,False,False,29891.0,False
2002-01-12 10:00:00,30623.0,1,False,False,30623.0,False
2002-01-12 11:00:00,30641.0,1,False,False,30641.0,False
2002-01-12 12:00:00,30059.0,1,False,False,30059.0,False
2002-01-12 13:00:00,29210.0,1,False,False,29210.0,False
2002-01-12 14:00:00,28395.0,1,False,False,28395.0,False
2002-01-12 15:00:00,27712.0,1,False,False,27712.0,False
2002-01-12 16:00:00,27446.0,1,False,False,27446.0,False
2002-01-12 17:00:00,28518.0,1,False,False,28518.0,False
2002-01-12 18:00:00,31548.0,1,False,False,31548.0,False
2002-01-12 19:00:00,32283.0,1,False,False,32283.0,False
2002-01-12 20:00:00,31762.0,1,False,False,31762.0,False
2002-01-12 21:00:00,31097.0,1,False,False,31097.0,False
2002-01-12 22:00:00,30135.0,1,False,False,30135.0,False
2002-01-12 23:00:00,28640.0,1,False,False,28640.0,False
2002-01-13 00:00:00,26803.0,1,False,False,26803.0,False
2002-01-13 01:00:00,25052.0,1,False,False,25052.0,False
2002-01-13 02:00:00,24007.0,1,False,False,24007.0,False
2002-01-13 03:00:00,23441.0,1,False,False,23441.0,False
2002-01-13 04:00:00,23129.0,1,False,False,23129.0,False
2002-01-13 05:00:00,23244.0,1,False,False,23244.0,False
2002-01-13 06:00:00,23700.0,1,False,False,23700.0,False
2002-01-13 07:00:00,24737.0,1,False,False,24737.0,False
2002-01-13 08:00:00,25970.0,1,False,False,25970.0,False
2002-01-13 09:00:00,27369.0,1,False,False,27369.0,False
2002-01-13 10:00:00,28455.0,1,False,False,28455.0,False
2002-01-13 11:00:00,28982.0,1,False,False,28982.0,False
2002-01-13 12:00:00,29257.0,1,False,False,29257.0,False
2002-01-13 13:00:00,29364.0,1,False,False,29364.0,False
2002-01-13 14:00:00,29036.0,1,False,False,29036.0,False
2002-01-13 15:00:00,28702.0,1,False,False,28702.0,False
2002-01-13 16:00:00,28615.0,1,False,False,28615.0,False
2002-01-13 17:00:00,29730.0,1,False,False,29730.0,False
2002-01-13 18:00:00,32721.0,1,False,False,32721.0,False
2002-01-13 19:00:00,33627.0,1,False,False,33627.0,False
2002-01-13 20:00:00,33337.0,1,False,False,33337.0,False
2002-01-13 21:00:00,32851.0,1,False,False,32851.0,False
2002-01-13 22:00:00,31594.0,1,False,False,31594.0,False
2002-01-13 23:00:00,29545.0,1,False,False,29545.0,False
2002-01-14 00:00:00,27659.0,1,False,False,27659.0,False
2002-01-14 01:00:00,26059.0,1,False,False,26059.0,False
2002-01-14 02:00:00,25487.0,1,False,False,25487.0,False
2002-01-14 03:00:00,25363.0,1,False,False,25363.0,False
2002-01-14 04:00:00,25436.0,1,False,False,25436.0,False
2002-01-14 05:00:00,26117.0,1,False,False,26117.0,False
2002-01-14 06:00:00,28402.0,1,False,False,28402.0,False
2002-01-14 07:00:00,32754.0,1,False,False,32754.0,False
2002-01-14 08:00:00,35194.0,1,False,False,35194.0,False
2002-01-14 09:00:00,34939.0,1,False,False,34939.0,False
2002-01-14 10:00:00,34515.0,1,False,False,34515.0,False
2002-01-14 11:00:00,34062.0,1,False,False,34062.0,False
2002-01-14 12:00:00,33461.0,1,False,False,33461.0,False
2002-01-14 13:00:00,32880.0,1,False,False,32880.0,False
2002-01-14 14:00:00,32531.0,1,False,False,32531.0,False
2002-01-14 15:00:00,31982.0,1,False,False,31982.0,False
2002-01-14 16:00:00,32184.0,1,False,False,32184.0,False
2002-01-14 17:00:00,33544.0,1,False,False,33544.0,False
2002-01-14 18:00:00,36206.0,1,False,False,36206.0,False
2002-01-14 19:00:00,36504.0,1,False,False,36504.0,False
2002-01-14 20:00:00,35782.0,1,False,False,35782.0,False
2002-01-14 21:00:00,34665.0,1,False,False,34665.0,False
2002-01-14 22:00:00,32740.0,1,False,False,32740.0,False
2002-01-14 23:00:00,30005.0,1,False,False,30005.0,False
2002-01-15 00:00:00,27483.0,1,False,False,27483.0,False
2002-01-15 01:00:00,25643.0,1,False,False,25643.0,False
2002-01-15 02:00:00,24967.0,1,False,False,24967.0,False
2002-01-15 03:00:00,24715.0,1,False,False,24715.0,False
2002-01-15 04:00:00,24826.0,1,False,False,24826.0,False
2002-01-15 05:00:00,25630.0,1,False,False,25630.0,False
2002-01-15 06:00:00,27870.0,1,False,False,27870.0,False
2002-01-15 07:00:00,32057.0,1,False,False,32057.0,False
2002-01-15 08:00:00,34375.0,1,False,False,34375.0,False
2002-01-15 09:00:00,34143.0,1,False,False,34143.0,False
2002-01-15 10:00:00,33509.0,1,False,False,33509.0,False
2002-01-15 11:00:00,33178.0,1,False,False,33178.0,False
2002-01-15 12:00:00,32828.0,1,False,False,32828.0,False
2002-01-15 13:00:00,32421.0,1,False,False,32421.0,False
2002-01-15 14:00:00,32278.0,1,False,False,32278.0,False
2002-01-15 15:00:00,31970.0,1,False,False,31970.0,False
2002-01-15 16:00:00,31927.0,1,False,False,31927.0,False
2002-01-15 17:00:00,32905.0,1,False,False,32905.0,False
2002-01-15 18:00:00,35730.0,1,False,False,35730.0,False
2002-01-15 19:00:00,36282.0,1,False,False,36282.0,False
2002-01-15 20:00:00,35694.0,1,False,False,35694.0,False
2002-01-15 21:00:00,34953.0,1,False,False,34953.0,False
2002-01-15 22:00:00,33278.0,1,False,False,33278.0,False
2002-01-15 23:00:00,30709.0,1,False,False,30709.0,False
2002-01-16 00:00:00,28211.0,1,False,False,28211.0,False
2002-01-16 01:00:00,26530.0,1,False,False,26530.0,False
2002-01-16 02:00:00,25750.0,1,False,False,25750.0,False
2002-01-16 03:00:00,25472.0,1,False,False,25472.0,False
2002-01-16 04:00:00,25460.0,1,False,False,25460.0,False
2002-01-16 05:00:00,26174.0,1,False,False,26174.0,False
2002-01-16 06:00:00,28361.0,1,False,False,28361.0,False
2002-01-16 07:00:00,32443.0,1,False,False,32443.0,False
2002-01-16 08:00:00,34902.0,1,False,False,34902.0,False
2002-01-16 09:00:00,34752.0,1,False,False,34752.0,False
2002-01-16 10:00:00,34341.0,1,False,False,34341.0,False
2002-01-16 11:00:00,34223.0,1,False,False,34223.0,False
2002-01-16 12:00:00,33875.0,1,False,False,33875.0,False
2002-01-16 13:00:00,33488.0,1,False,False,33488.0,False
2002-01-16 14:00:00,33227.0,1,False,False,33227.0,False
2002-01-16 15:00:00,32699.0,1,False,False,32699.0,False
2002-01-16 16:00:00,32573.0,1,False,False,32573.0,False
2002-01-16 17:00:00,33817.0,1,False,False,33817.0,False
2002-01-16 18:00:00,36666.0,1,False,False,36666.0,False
2002-01-16 19:00:00,37302.0,1,False,False,37302.0,False
2002-01-16 20:00:00,36697.0,1,False,False,36697.0,False
2002-01-16 21:00:00,35832.0,1,False,False,35832.0,False
2002-01-16 22:00:00,34082.0,1,False,False,34082.0,False
2002-01-16 23:00:00,31357.0,1,False,False,31357.0,False
2002-01-17 00:00:00,28849.0,1,False,False,28849.0,False
2002-01-17 01:00:00,26984.0,1,False,False,26984.0,False
2002-01-17 02:00:00,26135.0,1,False,False,26135.0,False
2002-01-17 03:00:00,25601.0,1,False,False,25601.0,False
2002-01-17 04:00:00,25708.0,1,False,False,25708.0,False
2002-01-17 05:00:00,26130.0,1,False,False,26130.0,False
2002-01-17 06:00:00,28123.0,1,False,False,28123.0,False
2002-01-17 07:00:00,32359.0,1,False,False,32359.0,False
2002-01-17 08:00:00,34860.0,1,False,False,34860.0,False
2002-01-17 09:00:00,34703.0,1,False,False,34703.0,False
2002-01-17 10:00:00,34638.0,1,False,False,34638.0,False
2002-01-17 11:00:00,34115.0,1,False,False,34115.0,False
2002-01-17 12:00:00,33835.0,1,False,False,33835.0,False
2002-01-17 13:00:00,33368.0,1,False,False,33368.0,False
2002-01-17 14:00:00,33152.0,1,False,False,33152.0,False
2002-01-17 15:00:00,32662.0,1,False,False,32662.0,False
2002-01-17 16:00:00,32300.0,1,False,False,32300.0,False
2002-01-17 17:00:00,33198.0,1,False,False,33198.0,False
2002-01-17 18:00:00,35910.0,1,False,False,35910.0,False
2002-01-17 19:00:00,36509.0,1,False,False,36509.0,False
2002-01-17 20:00:00,36033.0,1,False,False,36033.0,False
2002-01-17 21:00:00,35209.0,1,False,False,35209.0,False
2002-01-17 22:00:00,33595.0,1,False,False,33595.0,False
2002-01-17 23:00:00,31175.0,1,False,False,31175.0,False
2002-01-18 00:00:00,28634.0,1,False,False,28634.0,False
2002-01-18 01:00:00,26991.0,1,False,False,26991.0,False
2002-01-18 02:00:00,26036.0,1,False,False,26036.0,False
2002-01-18 03:00:00,25787.0,1,False,False,25787.0,False
2002-01-18 04:00:00,25692.0,1,False,False,25692.0,False
2002-01-18 05:00:00,26353.0,1,False,False,26353.0,False
2002-01-18 06:00:00,28479.0,1,False,False,28479.0,False
2002-01-18 07:00:00,32477.0,1,False,False,32477.0,False
2002-01-18 08:00:00,35145.0,1,False,False,35145.0,False
2002-01-18 09:00:00,35117.0,1,False,False,35117.0,False
2002-01-18 10:00:00,34911.0,1,False,False,34911.0,False
2002-01-18 11:00:00,34741.0,1,False,False,34741.0,False
2002-01-18 12:00:00,34277.0,1,False,False,34277.0,False
2002-01-18 13:00:00,33600.0,1,False,False,33600.0,False
2002-01-18 14:00:00,33269.0,1,False,False,33269.0,False
2002-01-18 15:00:00,32774.0,1,False,False,32774.0,False
2002-01-18 16:00:00,32506.0,1,False,False,32506.0,False
2002-01-18 17:00:00,33203.0,1,False,False,33203.0,False
2002-01-18 18:00:00,35883.0,1,False,False,35883.0,False
2002-01-18 19:00:00,36530.0,1,False,False,36530.0,False
2002-01-18 20:00:00,35805.0,1,False,False,35805.0,False
2002-01-18 21:00:00,35076.0,1,False,False,35076.0,False
2002-01-18 22:00:00,33741.0,1,False,False,33741.0,False
2002-01-18 23:00:00,32008.0,1,False,False,32008.0,False
2002-01-19 00:00:00,30189.0,1,False,False,30189.0,False
2002-01-19 01:00:00,28412.0,1,False,False,28412.0,False
2002-01-19 02:00:00,27385.0,1,False,False,27385.0,False
2002-01-19 03:00:00,26944.0,1,False,False,26944.0,False
2002-01-19 04:00:00,26832.0,1,False,False,26832.0,False
2002-01-19 05:00:00,26937.0,1,False,False,26937.0,False
2002-01-19 06:00:00,27499.0,1,False,False,27499.0,False
2002-01-19 07:00:00,28673.0,1,False,False,28673.0,False
2002-01-19 08:00:00,30199.0,1,False,False,30199.0,False
2002-01-19 09:00:00,31999.0,1,False,False,31999.0,False
2002-01-19 10:00:00,33554.0,1,False,False,33554.0,False
2002-01-19 11:00:00,34453.0,1,False,False,34453.0,False
2002-01-19 12:00:00,34518.0,1,False,False,34518.0,False
2002-01-19 13:00:00,34413.0,1,False,False,34413.0,False
2002-01-19 14:00:00,34207.0,1,False,False,34207.0,False
2002-01-19 15:00:00,33729.0,1,False,False,33729.0,False
2002-01-19 16:00:00,34078.0,1,False,False,34078.0,False
